Position,SpineBaseX,SpineBaseY,SpineBaseZ,SpineMidX,SpineMidY,SpineMidZ,NeckX,NeckY,NeckZ,HeadX,HeadY,HeadZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,WristLeftX,WristLeftY,WristLeftZ,HandLeftX,HandLeftY,HandLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowRightX,ElbowRightY,ElbowRightZ,WristRightX,WristRightY,WristRightZ,HandRightX,HandRightY,HandRightZ,HipLeftX,HipLeftY,HipLeftZ,KneeLeftX,KneeLeftY,KneeLeftZ,AnkleLeftX,AnkleLeftY,AnkleLeftZ,FootLeftX,FootLeftY,FootLeftZ,HipRightX,HipRightY,HipRightZ,KneeRightX,KneeRightY,KneeRightZ,AnkleRightX,AnkleRightY,AnkleRightZ,FootRightX,FootRightY,FootRightZ,SpineShoulderX,SpineShoulderY,SpineShoulderZ,HandTipLeftX,HandTipLeftY,HandTipLeftZ,ThumbLeftX,ThumbLeftY,ThumbLeftZ,HandTipRightX,HandTipRightY,HandTipRightZ,ThumbRightX,ThumbRightY,ThumbRightZ
Sitting,-0.272606,0.207096,2.026292,-0.2113858,0.3829951,1.99117,-0.1540932,0.5538959,1.954555,-0.09236889,0.6638594,1.960404,-0.2754321,0.4721866,1.897521,-0.379351,0.3174548,1.799176,-0.3160105,0.1713551,1.663182,-0.2161993,0.171194,1.540213,-0.04945113,0.4646804,2.02711,0.01923544,0.282437,2.002521,0.1108931,0.198522,1.878014,0.1552523,0.173885,1.702039,-0.3404914,0.1894621,1.959785,-0.3910184,0.3512624,1.788801,-0.2944385,0.08922496,1.599286,-0.249457,0.05767552,1.501713,-0.1973698,0.2190773,2.037256,0.05097922,0.256698,1.970371,-0.1872739,0.08315656,1.879556,-0.1916233,0.01804676,1.776285,-0.1683231,0.5121713,1.96579,-0.1810918,0.14053,1.502335,-0.1698688,0.1729171,1.56775,0.1879693,0.1619587,1.663725,0.1286781,0.143816,1.677
Sitting,-0.273991,0.2072946,2.027816,-0.2142106,0.3844108,1.99719,-0.1560172,0.556006,1.961578,-0.09704349,0.6676663,1.971875,-0.2789846,0.4732831,1.903065,-0.3817304,0.3184399,1.803519,-0.3157983,0.1759153,1.664861,-0.2130302,0.1658051,1.532636,-0.05209399,0.4651242,2.032239,0.01772627,0.282064,2.004459,0.1111743,0.1993912,1.874899,0.1574655,0.1729206,1.699439,-0.3416236,0.1895455,1.96228,-0.3895898,0.3732889,1.819828,-0.2965317,0.1045978,1.637407,-0.2517245,0.07320855,1.53956,-0.1990666,0.219374,2.038032,0.0423963,0.2687794,1.981292,-0.1963139,0.09920844,1.889855,-0.1981434,0.03271951,1.787349,-0.1704672,0.5140405,1.972261,-0.1742677,0.1253705,1.495901,-0.1690934,0.1732801,1.563333,0.1900801,0.1626974,1.657198,0.1278137,0.1458094,1.685739
Sitting,-0.27436,0.2071279,2.028627,-0.2162571,0.3848986,2.001401,-0.1598603,0.5575649,1.968941,-0.1011722,0.6699216,1.982866,-0.2825976,0.4739061,1.906853,-0.3836771,0.3187411,1.805928,-0.3235871,0.1679453,1.673749,-0.2112475,0.1575569,1.526227,-0.05251361,0.4626233,2.039032,0.01551635,0.2763636,2.007703,0.1115001,0.2002997,1.870883,0.1599857,0.1726404,1.696488,-0.341782,0.1891108,1.964311,-0.3897498,0.3736987,1.820128,-0.2967505,0.1055623,1.636825,-0.251564,0.07550527,1.538584,-0.1995261,0.219316,2.038199,0.03361702,0.2700623,1.991683,-0.1405498,0.1134401,1.905396,-0.1533441,0.04718784,1.803722,-0.1738366,0.5152903,1.978695,-0.171154,0.1207334,1.489732,-0.265852,0.1031409,1.5094,0.1938205,0.1584294,1.649771,0.1274794,0.1445816,1.688021
Sitting,-0.2805602,0.2097888,2.02657,-0.2201794,0.3871242,2.003728,-0.1624976,0.559709,1.975145,-0.1043342,0.6719232,1.990494,-0.2857344,0.4771039,1.912427,-0.3193612,0.3381472,1.787642,-0.2697171,0.2015323,1.650188,-0.1993033,0.1612787,1.519964,-0.05391972,0.4628691,2.04272,0.01073498,0.2677392,2.007754,0.1113896,0.20058,1.868898,0.1615665,0.1748257,1.697048,-0.3482228,0.1928636,1.96214,-0.3891844,0.3593273,1.79445,-0.2930818,0.1010663,1.598803,-0.2483069,0.07313415,1.49946,-0.205491,0.2210055,2.035733,0.02941033,0.2727093,1.995849,-0.08689974,0.07970047,1.886927,-0.06378161,0.04402976,1.783068,-0.1768205,0.5174354,1.983714,-0.16955,0.117516,1.485824,-0.2406784,0.152224,1.488389,0.1981734,0.1630471,1.648561,0.1264526,0.1449419,1.688118
Sitting,-0.2780678,0.2087679,2.028138,-0.2200434,0.3873706,2.006554,-0.1646639,0.561197,1.979806,-0.1069128,0.6743234,1.998244,-0.2873652,0.4792113,1.916083,-0.3190714,0.3395658,1.790849,-0.2787871,0.2041455,1.667546,-0.1943827,0.1605419,1.519494,-0.05563325,0.4633387,2.046637,0.02270993,0.274864,2.001523,0.1114079,0.2001897,1.863921,0.1593532,0.1735931,1.699262,-0.3453501,0.1909925,1.964664,-0.3883994,0.3558914,1.796579,-0.2924133,0.1003582,1.597301,-0.2475051,0.07360922,1.49758,-0.2032397,0.2206057,2.03641,0.0272735,0.2729413,1.997092,-0.08692411,0.07956697,1.886495,-0.06342396,0.0449049,1.782263,-0.1783207,0.5185775,1.98795,-0.1672842,0.1162729,1.483268,-0.2386793,0.1526217,1.486397,0.1971501,0.1632281,1.647146,0.1255257,0.145284,1.686211
Sitting,-0.2591443,0.2022467,2.024875,-0.2174732,0.3867783,2.007963,-0.1664174,0.5622307,1.983457,-0.1090301,0.6758327,2.003377,-0.2885405,0.4802532,1.918008,-0.3188755,0.341269,1.791679,-0.2768475,0.2073036,1.667652,-0.1907012,0.1584635,1.514857,-0.05721738,0.4637918,2.050081,0.004044463,0.2679632,2.011837,0.1110605,0.2004002,1.863364,0.1588968,0.1730222,1.696601,-0.3205351,0.1800611,1.963747,-0.3914275,0.3745278,1.81946,-0.2972967,0.1161174,1.623078,-0.2515466,0.09166466,1.52296,-0.1890835,0.2176261,2.030784,0.02928669,0.269306,1.995615,-0.1380739,0.1092161,1.901904,-0.1509118,0.04321082,1.799927,-0.1788068,0.5190852,1.99052,-0.1602961,0.1123773,1.483221,-0.235897,0.1465888,1.482815,0.1932705,0.1626027,1.645813,0.1189989,0.1441879,1.68976
Sitting,-0.2584085,0.2024279,2.02573,-0.2165023,0.3870759,2.0101,-0.1680082,0.5634093,1.987244,-0.1107986,0.6779942,2.008242,-0.2918348,0.482682,1.921088,-0.3215684,0.34325,1.794557,-0.235789,0.2376241,1.634562,-0.1838698,0.1582421,1.518695,-0.0587237,0.4645535,2.05379,0.004010324,0.2696399,2.012403,0.1104196,0.2000482,1.860358,0.1557805,0.1728699,1.693621,-0.3203146,0.180182,1.964095,-0.3919427,0.3746822,1.820153,-0.3000448,0.1179966,1.620444,-0.2543909,0.09435253,1.519949,-0.1880465,0.2180115,2.03194,0.03392424,0.2368541,2.031345,-0.2160924,0.09449879,1.83024,-0.2121113,0.02192918,1.733132,-0.1797305,0.5200813,1.994087,-0.1595995,0.1113944,1.484697,-0.2275701,0.1603618,1.491622,0.1897313,0.1637865,1.643544,0.1320507,0.1399642,1.673222
Sitting,-0.169972,0.1969393,2.038914,-0.1767069,0.3871664,2.021694,-0.1694667,0.5655,1.99044,-0.1117505,0.679314,2.011175,-0.2923911,0.482959,1.922145,-0.3240404,0.3443282,1.795793,-0.2366173,0.2389488,1.63652,-0.180658,0.157361,1.518838,-0.05889305,0.4641299,2.054102,0.00469266,0.2696088,2.011916,0.1094693,0.2005592,1.855784,0.1497567,0.1728919,1.690547,-0.223142,0.178216,1.972019,-0.392549,0.3745955,1.82076,-0.3007186,0.1187781,1.619881,-0.2542699,0.1011626,1.518249,-0.1121592,0.2101852,2.049257,0.1033699,0.1830768,1.853185,-0.2160609,0.09390128,1.829217,-0.2116192,0.0211402,1.732272,-0.1777447,0.5218006,1.997737,-0.1585584,0.1098386,1.484154,-0.2272428,0.1573613,1.489359,0.1876608,0.1616842,1.6384,0.1272177,0.1409331,1.678399
Sitting,-0.1741566,0.2473335,1.99814,-0.1752424,0.4023965,2.010816,-0.1704833,0.5669052,1.992888,-0.1131507,0.681371,2.015066,-0.2945664,0.4848509,1.924147,-0.3249197,0.3454623,1.796935,-0.2400978,0.2340237,1.640304,-0.1782059,0.1547429,1.516711,-0.05911541,0.463764,2.054616,0.007193077,0.3384801,1.969964,0.09988336,0.2280581,1.821545,0.1418675,0.1737703,1.691787,-0.2228995,0.2438664,1.944128,-0.3898743,0.3307416,1.801833,-0.2876745,0.0585047,1.629674,-0.2396916,0.04683715,1.528037,-0.1205358,0.2438181,1.995722,0.09208293,0.303103,1.998109,-0.07577626,0.140282,1.909942,-0.0988978,0.07245269,1.811572,-0.1768274,0.524398,1.999032,-0.159313,0.1078248,1.48417,-0.2284649,0.1550306,1.490839,0.1857538,0.1613342,1.637391,0.1327777,0.1390951,1.668889
Sitting,-0.1778678,0.1730167,2.027067,-0.1782551,0.384216,2.016497,-0.1740202,0.5663761,1.996508,-0.1129568,0.681317,2.019719,-0.2933737,0.4681638,1.922348,-0.3243678,0.3381363,1.794475,-0.2369713,0.230141,1.636386,-0.1740178,0.1534316,1.517476,-0.05347398,0.4548115,2.054537,0.01926947,0.3161393,1.962098,0.1002654,0.2287046,1.812822,0.1533906,0.1766169,1.667179,-0.231093,0.1550621,1.966055,-0.3627569,0.3677364,1.837437,-0.2760759,0.08032734,1.681836,-0.2299009,0.06160253,1.580587,-0.1197303,0.1861222,2.031418,0.1026884,0.2120073,1.989019,-0.06542345,0.04932518,1.900635,-0.09302937,-0.007477552,1.795735,-0.1780452,0.5227232,2.001918,-0.1577949,0.1095728,1.483844,-0.2245548,0.1563723,1.494429,0.1753321,0.1630292,1.615638,0.1288588,0.1420396,1.678128
Sitting,-0.1543833,0.2234229,2.022736,-0.173729,0.3905527,2.016759,-0.1746305,0.5672092,1.997557,-0.1136943,0.6818194,2.020653,-0.297788,0.4786482,1.926447,-0.3262355,0.343244,1.797027,-0.2374315,0.2358433,1.639298,-0.1709637,0.1517497,1.511769,-0.05097071,0.4537266,2.054126,0.03690632,0.2730288,1.991944,0.1006595,0.217944,1.798842,0.155328,0.1783827,1.659572,-0.2117521,0.2112148,1.959317,-0.3967008,0.3651927,1.823235,-0.2992614,0.08482324,1.661089,-0.2531616,0.07012615,1.558735,-0.09314435,0.2287429,2.029501,0.1254823,0.218682,2.045586,-0.1324309,0.1201046,1.895905,-0.1445994,0.05144212,1.795832,-0.1774988,0.5240005,2.003067,-0.1552635,0.1080079,1.479403,-0.2178833,0.1598345,1.489759,0.174196,0.1661212,1.604954,0.1267773,0.1417954,1.681336
Sitting,-0.1646041,0.2102439,2.018145,-0.1741722,0.3901615,2.016555,-0.1760673,0.5671426,1.998979,-0.1128882,0.6816221,2.02326,-0.2956922,0.4691828,1.925021,-0.3257295,0.3381937,1.792848,-0.2339407,0.233341,1.634657,-0.1665011,0.150791,1.503704,-0.04689253,0.4473432,2.053607,0.02322649,0.3124404,1.959029,0.1054098,0.2218424,1.798632,0.1612667,0.1769118,1.654274,-0.2202279,0.2015783,1.957217,-0.3920388,0.3659534,1.82567,-0.287227,0.08637805,1.666782,-0.2408869,0.07177594,1.564565,-0.1045371,0.2124076,2.021777,0.1148566,0.1994578,2.034816,-0.1405675,0.1013861,1.886162,-0.1508856,0.03270946,1.785975,-0.1779496,0.523868,2.00385,-0.151155,0.1071971,1.472978,-0.1238093,0.1495704,1.559286,0.1806132,0.1644776,1.599062,0.1495072,0.1437396,1.6415
Sitting,-0.2377976,0.2137075,2.006596,-0.2010682,0.3920427,2.011851,-0.1777346,0.5667927,2.000147,-0.1130321,0.681098,2.024355,-0.2957055,0.4695554,1.925169,-0.3244717,0.3392465,1.791737,-0.2303078,0.2361085,1.633347,-0.159801,0.1504362,1.494643,-0.04738607,0.4481434,2.052491,0.02360855,0.3127987,1.957389,0.1020407,0.2251944,1.817988,0.1650548,0.1766167,1.648287,-0.2935566,0.2149238,1.946173,-0.3981969,0.3799838,1.818705,-0.2956046,0.09988119,1.659216,-0.2500589,0.08161764,1.55715,-0.1753759,0.206461,2.010336,0.07584939,0.1965883,2.024702,-0.1423032,0.09687576,1.883653,-0.1522169,0.02834001,1.783282,-0.1815074,0.5236823,2.004923,-0.1431626,0.1075789,1.468833,-0.1144222,0.1456929,1.550333,0.1835468,0.1638055,1.594054,0.1535002,0.1436645,1.634231
Sitting,-0.2439558,0.2003247,2.025491,-0.2067392,0.3882554,2.017255,-0.1785713,0.5664793,2.001253,-0.1132488,0.6808746,2.025231,-0.2953009,0.4654411,1.924934,-0.3223804,0.3387504,1.790256,-0.2266859,0.2380547,1.630767,-0.1532197,0.151703,1.486602,-0.05141268,0.4471926,2.048245,0.02350001,0.3125244,1.953885,0.103585,0.2450275,1.770126,0.1696835,0.1741745,1.638229,-0.3010599,0.1959684,1.968021,-0.3886136,0.3664727,1.82653,-0.2829031,0.08100268,1.678445,-0.2380805,0.05935363,1.576945,-0.1802794,0.1980509,2.026567,0.07530155,0.1953725,2.024374,-0.1428545,0.09566081,1.883311,-0.1511843,0.0275945,1.782244,-0.1838455,0.522849,2.006946,-0.1349882,0.1140631,1.46254,-0.1040823,0.1478672,1.535692,0.186951,0.1589488,1.589805,0.1720928,0.1339387,1.5875
Sitting,-0.2566407,0.2107984,2.008019,-0.2111547,0.3913098,2.012937,-0.1782091,0.5669708,2.001367,-0.1140806,0.6814708,2.025051,-0.2958889,0.4849581,1.933955,-0.3217815,0.349387,1.794074,-0.225495,0.2508243,1.633563,-0.2336318,0.1969056,1.577471,-0.05159408,0.4473253,2.048218,0.0226112,0.3112371,1.953479,0.1124169,0.22516,1.782729,0.1711497,0.167536,1.633751,-0.3261764,0.1997033,1.950297,-0.4049232,0.3724376,1.812088,-0.3037087,0.09804239,1.641259,-0.2607183,0.07969099,1.53773,-0.1832891,0.2183152,2.004432,0.041329,0.302843,1.979314,-0.1095655,0.1063427,1.979927,-0.1226564,0.04623156,1.872859,-0.1841338,0.5235412,2.006693,-0.1655574,0.2067827,1.503557,-0.2194658,0.2246849,1.582333,0.1855481,0.1525767,1.585657,0.17445,0.1335984,1.58556
Sitting,-0.2619522,0.1901338,2.031454,-0.2163048,0.3846883,2.018393,-0.1787941,0.5661665,2.001702,-0.114073,0.6812528,2.025125,-0.2940413,0.4703509,1.92971,-0.3916123,0.3266321,1.805134,-0.3295213,0.1984533,1.659701,-0.2862747,0.1793902,1.615993,-0.0533726,0.4475294,2.046391,0.02340251,0.3113644,1.95132,0.1060083,0.2226724,1.79919,0.1719975,0.1676088,1.636362,-0.3280231,0.1732341,1.976391,-0.3917626,0.3646695,1.821221,-0.289523,0.07533432,1.677573,-0.2461666,0.05148847,1.575864,-0.1897169,0.1993988,2.031796,0.04580029,0.3009733,1.983943,-0.1052532,0.104305,1.984565,-0.118691,0.04414501,1.877604,-0.1860757,0.5218045,2.007652,-0.2501082,0.1482144,1.539534,-0.2550081,0.2130285,1.591,0.1866934,0.1513712,1.588484,0.169646,0.1342828,1.581076
Sitting,-0.2632319,0.1935542,2.031243,-0.216654,0.384896,2.018687,-0.1781869,0.5659209,2.001768,-0.1143825,0.6810935,2.02468,-0.2954877,0.4805545,1.931653,-0.3883157,0.3323708,1.808614,-0.3348586,0.1879022,1.663655,-0.2944378,0.1722371,1.620814,-0.05404526,0.4492199,2.045984,0.02203816,0.3126028,1.951247,0.108299,0.2241628,1.794923,0.1720314,0.1653272,1.637474,-0.3293372,0.1773439,1.975504,-0.3916003,0.383236,1.820483,-0.2974181,0.1057632,1.649985,-0.2555535,0.0831211,1.546941,-0.190801,0.203217,2.031519,0.04551443,0.3017801,1.982028,-0.1055431,0.1050988,1.98264,-0.1198189,0.04514834,1.87564,-0.1860508,0.5217828,2.007741,-0.2623106,0.1383337,1.542091,-0.2630236,0.1989135,1.589167,0.1856705,0.1459336,1.587967,0.1418023,0.1472378,1.6185
Sitting,-0.2625234,0.1944683,2.032581,-0.2166818,0.3849051,2.01915,-0.1778426,0.5657912,2.00155,-0.1149429,0.6808919,2.023622,-0.295961,0.4814229,1.931688,-0.3876988,0.3325232,1.808641,-0.3328728,0.1904803,1.667946,-0.2954895,0.1697655,1.624092,-0.05434052,0.4501687,2.046175,0.02129648,0.312479,1.95117,0.1105063,0.2270788,1.789326,0.1700567,0.1670007,1.639312,-0.3290792,0.1778461,1.975979,-0.3932754,0.3775677,1.817934,-0.2974682,0.1007617,1.647222,-0.2555281,0.07807662,1.5442,-0.1891881,0.2048899,2.03374,0.04891204,0.2987663,1.976169,-0.1021718,0.1020802,1.976769,-0.1176894,0.0426897,1.869591,-0.186024,0.5217512,2.007771,-0.2625313,0.1392488,1.546481,-0.2465148,0.1758823,1.554,0.183871,0.1509986,1.588794,0.1370625,0.1521961,1.619857
Sitting,-0.2622747,0.1946378,2.033404,-0.216831,0.3847547,2.019553,-0.1777097,0.5655938,2.001286,-0.1151184,0.6805758,2.02281,-0.2961704,0.4821604,1.931789,-0.3875334,0.3327158,1.809111,-0.3383623,0.1860559,1.677179,-0.3027444,0.1666568,1.633872,-0.05550825,0.4515792,2.046206,0.02020213,0.3115045,1.951759,0.1109222,0.2262092,1.787612,0.1684045,0.1669346,1.64136,-0.3288085,0.1779784,1.976578,-0.39427,0.3722563,1.817098,-0.2972857,0.09621926,1.645771,-0.2552283,0.07353981,1.542778,-0.1889459,0.2051481,2.034422,0.0497009,0.2973598,1.974898,-0.1013917,0.1006713,1.975484,-0.1170832,0.04143008,1.868204,-0.1860848,0.5216119,2.007723,-0.2710213,0.1287802,1.554083,-0.2718422,0.1880985,1.593115,0.1823645,0.1511411,1.591133,0.1344658,0.1571517,1.6252
Sitting,-0.262866,0.1948797,2.032943,-0.2173892,0.3844789,2.019296,-0.1775072,0.564988,2.000414,-0.1151536,0.6789415,2.021452,-0.2962559,0.4827752,1.931934,-0.3882787,0.3323539,1.811065,-0.3368155,0.1898483,1.682679,-0.3041423,0.1655523,1.637552,-0.05672304,0.4530836,2.046621,0.01925078,0.3115658,1.95236,0.1099987,0.2263979,1.78888,0.1656893,0.1670007,1.641783,-0.3298723,0.1785163,1.974895,-0.3925605,0.365061,1.815328,-0.2953975,0.08967873,1.643012,-0.2532107,0.06704119,1.540059,-0.1891958,0.2052792,2.034378,0.0482431,0.2966662,1.976043,-0.1096705,0.1045307,1.954872,-0.1240954,0.04295972,1.849021,-0.1863099,0.5210776,2.007023,-0.2724966,0.1300782,1.562525,-0.2671755,0.1847914,1.585921,0.1802601,0.1503927,1.591753,0.1309912,0.1590229,1.6262
Sitting,-0.2632027,0.1949874,2.033288,-0.2175774,0.3842489,2.019482,-0.1767946,0.5642143,1.999804,-0.114804,0.6779131,2.020829,-0.2961767,0.48312,1.932185,-0.3876439,0.3314351,1.812519,-0.3317662,0.208185,1.704682,-0.3118668,0.1684731,1.647085,-0.05666909,0.4540375,2.047177,0.01890925,0.3109235,1.953022,0.1093117,0.226323,1.791136,0.1654271,0.1672635,1.642642,-0.3301237,0.1786808,1.975083,-0.3945603,0.3639498,1.817584,-0.296659,0.0887595,1.645363,-0.2543817,0.06593727,1.542464,-0.1895171,0.2053406,2.034747,0.04829805,0.2967936,1.976256,-0.09588626,0.09481791,1.973475,-0.1125744,0.03630474,1.865842,-0.186124,0.5205339,2.006734,-0.2645217,0.1591492,1.58047,-0.2846252,0.1977344,1.620125,0.1788652,0.1502336,1.592818,0.1328791,0.1554639,1.62554
Sitting,-0.2650725,0.1967233,2.03404,-0.2184526,0.3840384,2.019955,-0.1767463,0.5629005,1.999761,-0.1143876,0.6757369,2.020773,-0.2961288,0.4832614,1.932452,-0.3869484,0.3298051,1.814654,-0.3360458,0.1983797,1.704294,-0.315177,0.1641846,1.650293,-0.0567598,0.4545276,2.04768,0.02016862,0.3522593,1.908415,0.1089164,0.2259158,1.794387,0.1616942,0.1652636,1.653852,-0.3321891,0.1803301,1.975301,-0.3958516,0.3659078,1.821757,-0.2978739,0.09149688,1.648319,-0.2555907,0.06844793,1.545433,-0.1910423,0.2072542,2.035872,0.04526252,0.2952508,1.979765,-0.07803344,0.09479032,2.048513,-0.09609257,0.04230929,1.937088,-0.1864468,0.5195673,2.006794,-0.2744968,0.1364532,1.58191,-0.2707686,0.1885398,1.595734,0.1804063,0.1473442,1.598697,0.1325062,0.1495075,1.643231
Sitting,-0.289232,0.2132691,2.086631,-0.2267496,0.3858682,2.036929,-0.1764523,0.5615038,1.999729,-0.113906,0.67448,2.020693,-0.2960154,0.4839237,1.933231,-0.3854059,0.3291312,1.816072,-0.3373884,0.1661312,1.690827,-0.3092939,0.1567722,1.643604,-0.05745659,0.4553418,2.048436,0.0170903,0.3110517,1.955718,0.1086851,0.2248957,1.796099,0.1659569,0.1662926,1.650113,-0.3554232,0.1975961,2.025616,-0.3951904,0.3888175,1.836438,-0.3016048,0.1133616,1.662254,-0.2620153,0.07992828,1.561637,-0.215158,0.2230791,2.090354,0.04324475,0.2945043,1.981934,-0.128033,0.1150304,1.968977,-0.138904,0.05366655,1.862162,-0.18695,0.5185173,2.007974,-0.2808501,0.1133064,1.57514,-0.2735024,0.1912585,1.601883,0.1791412,0.1488115,1.597535,0.1451438,0.1437653,1.620077
Sitting,-0.2958738,0.2174996,2.091504,-0.2310703,0.3878068,2.044776,-0.1746852,0.5590225,2.000633,-0.1136179,0.6728274,2.021117,-0.2957937,0.4846247,1.934394,-0.383985,0.3288399,1.817917,-0.3510334,0.1861279,1.714573,-0.3258747,0.1598304,1.663472,-0.05760851,0.4550177,2.049188,0.009553304,0.3360938,1.964798,0.1027882,0.2300994,1.807578,0.162633,0.1678344,1.659646,-0.3629871,0.2032714,2.031885,-0.395427,0.3921971,1.840355,-0.3024072,0.1169595,1.665521,-0.2633565,0.08211881,1.565232,-0.2208013,0.2259902,2.094024,0.04147489,0.2910969,1.984194,-0.08593332,0.09491199,2.056818,-0.1026401,0.04338231,1.944491,-0.1867823,0.5170385,2.01035,-0.2835527,0.1260948,1.595328,-0.303135,0.1863717,1.628718,0.1834141,0.1536424,1.603723,0.1332272,0.1453349,1.6371
Sitting,-0.2944564,0.2162444,2.094212,-0.2315006,0.3872507,2.047988,-0.1747949,0.5581288,2.001007,-0.1131733,0.6710339,2.021369,-0.2929878,0.4849941,1.943188,-0.3809955,0.3318128,1.823091,-0.3420026,0.2060394,1.723246,-0.3214708,0.1653208,1.659365,-0.05884907,0.4547989,2.050065,0.008934232,0.3362431,1.965806,0.1021528,0.2293906,1.809307,0.1604303,0.1678759,1.663297,-0.3618956,0.2020901,2.033597,-0.3953376,0.3929178,1.841881,-0.3025937,0.1175952,1.666906,-0.2648821,0.0827471,1.565804,-0.219027,0.2246696,2.097895,0.04027029,0.2906969,1.985141,-0.1009774,0.1096036,2.068671,-0.1149441,0.05715455,1.95607,-0.1873911,0.5159782,2.012001,-0.2766016,0.1458793,1.598156,-0.2767376,0.1885725,1.6036,0.1838786,0.1546497,1.607459,0.1696742,0.1563948,1.5955
Sitting,-0.2667058,0.1951167,2.060737,-0.2269469,0.3824843,2.043968,-0.174573,0.5562453,2.002085,-0.1131793,0.6693103,2.021918,-0.2924303,0.4840634,1.946101,-0.3797088,0.3315777,1.824536,-0.3464611,0.1661744,1.698183,-0.315328,0.1556002,1.652393,-0.05962003,0.4539551,2.051375,0.006660345,0.334106,1.967865,0.1007728,0.2289307,1.810794,0.1590467,0.1684913,1.663786,-0.3348055,0.1764797,2.002151,-0.3928641,0.3972673,1.843752,-0.3019983,0.1210979,1.669075,-0.2624999,0.09366695,1.565697,-0.1907165,0.2079505,2.061234,0.009062958,0.309664,2.024631,-0.1432263,0.1160306,1.911996,-0.1522832,0.049402,1.808706,-0.1869602,0.5140405,2.012778,-0.2831756,0.109847,1.579185,-0.2673118,0.1572541,1.584333,0.1834182,0.1554894,1.610208,0.1683978,0.1562404,1.597236
Sitting,-0.2666691,0.1949186,2.060788,-0.2251622,0.380246,2.043122,-0.1742342,0.5543599,2.003925,-0.1131889,0.6677377,2.023283,-0.292893,0.4850844,1.950524,-0.3798167,0.3324605,1.828927,-0.3468837,0.1686576,1.700388,-0.3150605,0.156996,1.655765,-0.06022898,0.4529147,2.053506,0.006180182,0.3338948,1.968839,0.1007099,0.226512,1.813619,0.1561403,0.1676647,1.666004,-0.3345882,0.1764821,2.002541,-0.3931213,0.3974809,1.845691,-0.3021603,0.1219527,1.670022,-0.2631226,0.0948738,1.566166,-0.1909235,0.2072213,2.060997,0.04354344,0.2893275,1.986576,-0.1377657,0.126264,1.932322,-0.1473857,0.06054547,1.828018,-0.1864708,0.5121062,2.014246,-0.2840828,0.1141524,1.586707,-0.2819444,0.1915918,1.616539,0.1831324,0.1556073,1.613316,0.1257941,0.1421054,1.6515
Sitting,-0.2653116,0.1946417,2.060424,-0.2236251,0.379055,2.042382,-0.1746639,0.5533766,2.005239,-0.1135879,0.6670727,2.024671,-0.2934211,0.4858397,1.949667,-0.3796835,0.3318386,1.829416,-0.3468544,0.1680023,1.7009,-0.3140549,0.1566517,1.655598,-0.06037727,0.4534928,2.053418,0.005353,0.3337038,1.969367,0.09997252,0.2268822,1.813806,0.1540371,0.1671625,1.664891,-0.332,0.1762992,2.001951,-0.3924533,0.39886,1.846833,-0.3016769,0.1221497,1.672901,-0.262361,0.09523097,1.568974,-0.1905168,0.2070513,2.06088,0.006690668,0.3095761,2.026572,-0.128612,0.1240378,1.924927,-0.1401689,0.05807986,1.820939,-0.1865345,0.5111747,2.015153,-0.2815373,0.1132889,1.581659,-0.2805033,0.1898257,1.614675,0.1759779,0.1547838,1.615212,0.1184944,0.1408196,1.6628
Sitting,-0.2651176,0.1953037,2.059429,-0.2233604,0.3789366,2.041945,-0.1752737,0.5528569,2.006634,-0.1139097,0.6665843,2.026024,-0.2939036,0.4861297,1.949089,-0.3801859,0.3312554,1.830041,-0.3470228,0.1677964,1.701092,-0.3127059,0.1567789,1.656497,-0.0607446,0.4543366,2.053585,0.004423637,0.3337968,1.969633,0.09882317,0.2272009,1.813754,0.1531523,0.1673512,1.661558,-0.3315703,0.1777716,1.999984,-0.3926477,0.398266,1.847462,-0.3016515,0.1215407,1.67361,-0.2620008,0.09496374,1.569582,-0.1905337,0.2072409,2.060595,0.03144473,0.2874627,1.986585,-0.1165877,0.1006838,2.062439,-0.1281978,0.04875235,1.948533,-0.186855,0.510775,2.015965,-0.280707,0.1125852,1.580312,-0.273413,0.1953307,1.621,0.1719016,0.1563557,1.611518,0.154165,0.1418995,1.60375
Sitting,-0.2646156,0.195196,2.059042,-0.2226793,0.3783358,2.041552,-0.1754376,0.552177,2.007632,-0.1143134,0.6662174,2.027401,-0.2943967,0.4860011,1.948365,-0.3808319,0.3303112,1.830548,-0.3468577,0.1701921,1.697479,-0.3107102,0.1578564,1.655941,-0.06049387,0.4556904,2.052776,0.004435899,0.3325768,1.969058,0.09834,0.2262761,1.81263,0.1498657,0.1673475,1.665504,-0.3309526,0.177707,1.999316,-0.3920736,0.3938448,1.846666,-0.3010467,0.1166071,1.673579,-0.2613358,0.09027635,1.569379,-0.1902745,0.2071443,2.06051,0.03109735,0.2879947,1.987077,-0.1547153,0.1280819,1.940166,-0.1609113,0.06252183,1.834743,-0.1868626,0.5100946,2.016721,-0.278436,0.1174099,1.579687,-0.2770833,0.193906,1.619019,0.1719379,0.1551753,1.613075,0.1157897,0.1431205,1.6634
